ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes
60001409077,Hesperia Junior High,34.436245,-117.325268,1116.0,49.0,2,1,22.775510204081638,0.0745071834279986,0.0564961930257622,-4.0,0.0
60001409078,Mesa Grande Elementary,34.418268,-117.308349,595.0,28.0,1,1,21.25,0.0396926161042432,0.0525979557069846,-4.0,0.0
60001409079,Kingston Elementary,34.3868,-117.2741,741.0,30.0,1,1,24.7,0.0494487136652188,0.0614139693356047,-4.0,0.0
60001409080,Maple Elementary,34.4431,-117.3479,868.0,35.0,1,1,24.8,0.0579351820915469,0.0616695059625213,-4.0,0.0
60001409081,Cottonwood Elementary,34.411484,-117.339014,851.0,37.0,1,1,23.0,0.0567991981289675,0.0570698466780238,-4.0,0.0
60001409082,Lime Street Elementary,34.4054,-117.2946,874.0,35.0,1,1,24.97142857142857,0.0583361176077514,0.062107568751521,-4.0,0.0
60001409476,Hollyvale Elementary,34.4621,-117.3855,371.0,13.0,1,1,28.53846153846154,0.0247243568326094,0.0712226444764775,-4.0,0.0
60001409477,Carmel Elementary,34.4216,-117.2411,796.0,30.0,1,1,26.53333333333333,0.0531239558970932,0.066098807495741,-4.0,0.0
60001409676,Ranchero Middle,34.3826,-117.2783,1118.0,51.0,2,1,21.92156862745098,0.0746408286000668,0.0543140595250025,-4.0,0.0
60001411119,Cypress School of the Arts,34.439201,-117.324072,748.0,31.0,1,1,24.12903225806452,0.0499164717674574,0.0599549376270813,-4.0,0.0
60001412100,Canyon Ridge High,34.4128,-117.3827,226.0,12.0,3,4,18.83333333333333,0.0150350818576678,0.0464224872231686,-4.0,0.0
60001412103,Cedar Middle,34.4043,-117.3659,1018.0,45.0,2,1,22.622222222222224,0.0679585699966588,0.0561044860874503,-4.0,0.0
60001412171,Mission Crest Elementary,34.4115,-117.3783,856.0,35.0,1,1,24.457142857142856,0.0571333110591379,0.0607933803845217,-4.0,0.0
60001412415,Krystal School of Science Math & Technology,34.3795,-117.2883,858.0,34.0,1,1,25.235294117647054,0.0572669562312061,0.0627818418679226,-4.0,0.0
60001412417,Oak Hills High,34.389,-117.3841,2458.0,106.0,3,1,23.18867924528302,0.1641830938857333,0.0575519912571116,-4.0,0.0
60001503907,Mountain View High,34.41026,-116.907602,9.0,1.0,3,4,9.0,0.0005345806882726,0.0212947189097103,-4.0,0.0
60001509083,Lucerne Valley Elementary,34.4483,-116.946767,587.0,29.0,1,1,20.24137931034483,0.0391580354159706,0.0500205604182576,-4.0,0.0
60001509084,Lucerne Valley Middle,34.457682,-116.938836,142.0,10.0,2,1,14.2,0.0094219846308052,0.0345826235093696,-4.0,0.0
60001510305,Lucerne Valley High,34.457682,-116.938836,242.0,16.0,3,1,15.125,0.0161042432342131,0.0369463373083475,101.0,0.044967880085653104
60001609085,Hillside High,34.095762,-117.680049,135.0,11.0,3,4,12.272727272727272,0.0089542265285666,0.0296577357906148,-4.0,0.0
60001609086,Upland High,34.1045,-117.6581,3251.0,130.0,3,1,25.00769230769231,0.2171734046107584,0.0622002358799633,1175.0,0.5049250535331906
60001609087,Baldy View Elementary,34.104,-117.6654,539.0,21.0,1,1,25.666666666666668,0.0359505512863347,0.0638841567291311,-4.0,0.0
60001609088,Cabrillo Elementary,34.1025,-117.6799,547.0,22.0,1,1,24.863636363636363,0.0364851319746074,0.0618321201796499,-4.0,0.0
60001609089,Citrus Elementary,34.0896,-117.664,579.0,23.0,1,1,25.17391304347826,0.0386234547276979,0.0626249907414265,-4.0,0.0
60001609090,Foothill Knolls Academy of Innovation,34.1096,-117.6352,584.0,24.0,1,1,24.33333333333333,0.0389575676578683,0.0604770017035775,-4.0,0.0
60001609091,Magnolia Elementary,34.1188,-117.6569,506.0,22.0,1,1,23.0,0.0337454059472101,0.0570698466780238,-4.0,0.0
60001609092,Pioneer Junior High,34.1295,-117.6548,709.0,33.0,2,1,21.484848484848484,0.0473103909121283,0.053198079603531,-4.0,0.0
60001609093,Sierra Vista Elementary,34.1153,-117.6478,407.0,14.0,1,1,29.071428571428573,0.0271299699298362,0.0725845704550985,-4.0,0.0
60001609094,Sycamore Elementary,34.1113,-117.6669,434.0,16.0,1,1,27.125,0.0289341797527564,0.0676107325383305,-4.0,0.0
60001609095,Upland Elementary,34.100994,-117.64478,434.0,19.0,1,1,22.84210526315789,0.0289341797527564,0.0566663677934188,-4.0,0.0
60001609096,Upland Junior High,34.1028,-117.6451,700.0,30.0,2,1,23.33333333333333,0.0467089876378215,0.0579216354344122,-4.0,0.0
60001609097,Valencia Elementary,34.144,-117.6576,583.0,22.0,1,1,26.5,0.0388907450718342,0.0660136286201022,-4.0,0.0
60001609678,Pepper Tree Elementary,34.1297,-117.6671,778.0,29.0,1,1,26.82758620689655,0.0519211493484797,0.0668507313634494,-4.0,0.0
60001701149,Rio Vista School of Applied Learning,34.4987,-117.2514,975.0,39.0,1,1,25.0,0.0650851987971934,0.0621805792163543,-4.0,0.0
60001705167,Sycamore Rocks Elementary,34.5522,-117.1517,710.0,30.0,1,1,23.666666666666668,0.0473772134981623,0.0587734241908006,-4.0,0.0
60001708297,Granite Hills High,34.5089,-117.1653,1805.0,74.0,3,1,24.39189189189189,0.1205479452054794,0.060626640268889,409.0,0.17687366167023555
60001708588,High Desert Premier Academy,34.486772,-117.185136,233.0,10.0,4,4,23.3,0.0155028399599064,0.0578364565587734,-4.0,0.0
60001709098,Apple Valley High,34.4667,-117.189,2178.0,88.0,3,1,24.75,0.1454727697961911,0.061541737649063,595.0,0.2565310492505353
60001709100,Mariana Academy,34.4442,-117.1872,673.0,28.0,1,1,24.035714285714285,0.0449047778149014,0.0597164760282307,-4.0,0.0
60001709101,Rancho Verde Elementary,34.5122,-117.1806,676.0,29.0,1,1,23.310344827586206,0.0451052455730036,0.0578628913822475,-4.0,0.0
60001709102,Yucca Loma Elementary,34.4998,-117.1974,615.0,26.0,1,1,23.653846153846157,0.0410290678249248,0.0587406630847857,-4.0,0.0
60001709103,Desert Knolls Elementary,34.5286,-117.2676,778.0,30.0,1,1,25.933333333333334,0.0519211493484797,0.0645655877342419,-4.0,0.0
60001709272,Sandia Elementary,34.4635,-117.1976,828.0,36.0,1,1,23.0,0.0552622786501837,0.0570698466780238,-4.0,0.0
60001711122,Vanguard Preparatory,34.4873,-117.1634,1151.0,45.0,1,1,25.57777777777778,0.0768459739391914,0.0636570130607609,-4.0,0.0
60001711747,Sitting Bull Academy,34.4848,-117.2375,1538.0,67.0,1,1,22.95522388059701,0.1027063147343802,0.0569554272928373,-4.0,0.0
60001712663,Phoenix Academy,34.532017,-117.2132,1121.0,52.0,1,1,21.557692307692307,0.074841296358169,0.0533842222513432,-4.0,0.0
60001809106,Valley High,40.553344,-123.186166,4.0,1.0,3,4,4.0,0.0002004677581022,0.0085178875638841,-4.0,0.0
60001809107,Hayfork High,40.551092,-123.171146,84.0,6.0,3,1,14.0,0.0055462746408286,0.0340715502555366,-4.0,0.0
60001809108,Hayfork Elementary,40.553344,-123.186166,216.0,12.0,1,1,18.0,0.014366855997327,0.0442930153321976,-4.0,0.0
60001906929,Dublin Elementary,37.714587,-121.936063,791.0,30.0,1,1,26.366666666666667,0.0527898429669228,0.0656729131175468,-4.0,0.0
60001908443,James Dougherty Elementary,37.709946,-121.883879,1187.0,53.0,1,1,22.39622641509434,0.0792515870364183,0.0555269840249429,-4.0,0.0
60001909273,Dublin High,37.719573,-121.925184,3370.0,137.0,3,1,24.598540145985403,0.2251252923488139,0.0611547022469814,676.0,0.291220556745182
60001909274,Valley High (Continuation),37.719573,-121.925184,49.0,4.0,3,4,12.25,0.0032074841296358,0.0295996592844974,-4.0,0.0
60001909275,Frederiksen Elementary,37.71523,-121.922957,669.0,27.0,1,1,24.77777777777778,0.0446374874707651,0.0616127200454287,-4.0,0.0
60001909276,Murray Elementary,37.721835,-121.932569,580.0,26.0,1,1,22.307692307692307,0.038690277313732,0.0553007469532171,-4.0,0.0
60001909278,Wells Middle,37.711839,-121.918954,999.0,46.0,2,1,21.717391304347824,0.0666889408620113,0.0537923116806162,-4.0,0.0
60001912078,John Green Elementary,37.718702,-121.862542,671.0,30.0,1,1,22.366666666666667,0.0447711326428332,0.0554514480408858,-4.0,0.0
60001912927,Harold William Kolb,37.712183,-121.85867,661.0,30.0,1,1,22.03333333333333,0.0441029067824924,0.0545996592844974,-4.0,0.0
60001913169,Eleanor Murray Fallon,37.715686,-121.865887,1562.0,67.0,2,1,23.31343283582089,0.1043100567991981,0.0578707823743293,-4.0,0.0
60001913862,J. M. Amador Elementary,37.718762,-121.843041,945.0,40.0,1,1,23.625,0.063080521216171,0.0586669505962521,-4.0,0.0
60001914338,Dublin Unified Transition Program,37.709742,-121.920907,22.0,2.0,3,2,11.0,0.0014032743067156,0.0264054514480408,0.0,0.0017130620985010706
60001914370,Cottonwood Creek,37.709123,-121.847002,936.0,45.0,1,1,20.8,0.0624791179418643,0.0514480408858603,0.0,0.0017130620985010706
60002006951,Henry P. Mohr Elementary,37.692,-121.8606,586.0,25.0,1,1,23.44,0.0390912128299365,0.0581942078364565,-4.0,0.0
60002008444,Thomas S. Hart Middle,37.6858,-121.897,1216.0,51.0,2,1,23.84313725490196,0.0811894420314066,0.0592243711794769,-4.0,0.0
60002008445,Phoebe Apperson Hearst Elementary,37.6521,-121.8855,578.0,21.0,1,1,27.52380952380953,0.0385566321416638,0.0686298369432952,-4.0,0.0
60002009279,Foothill High,37.6732,-121.9192,2202.0,91.0,3,1,24.1978021978022,0.147076511861009,0.0601306700114195,1018.0,0.43768736616702353
60002009280,Village High,37.6558,-121.8749,102.0,10.0,3,4,10.2,0.006749081189442,0.0243611584327086,-4.0,0.0
60002009282,Amador Valley High,37.6684,-121.8751,2699.0,110.0,3,1,24.536363636363635,0.1802873371199465,0.0609958184915595,1198.0,0.5147751605995717
60002009283,Donlon Elementary,37.6843,-121.908,763.0,29.0,1,1,26.310344827586206,0.0509188105579686,0.0655289901897432,-4.0,0.0
60002009284,Lydiksen Elementary,37.6807,-121.9206,616.0,27.0,1,1,22.814814814814813,0.0410958904109589,0.0565966307022525,-4.0,0.0
60002009285,Alisal Elementary,37.6719,-121.8708,527.0,25.0,1,1,21.08,0.0351486802539258,0.0521635434412265,-4.0,0.0
60002009286,Fairlands Elementary,37.6924,-121.874,764.0,29.0,1,1,26.344827586206897,0.0509856331440026,0.0656171062679903,-4.0,0.0
60002009287,Valley View Elementary,37.6603,-121.8622,589.0,30.0,1,1,19.633333333333333,0.0392916805880387,0.0484667802385008,-4.0,0.0
60002009288,Walnut Grove Elementary,37.6732,-121.8855,669.0,27.0,1,1,24.77777777777778,0.0446374874707651,0.0616127200454287,-4.0,0.0
60002009289,Harvest Park Middle,37.6756,-121.8827,1127.0,47.0,2,1,23.97872340425532,0.0752422318743735,0.0595708434521004,-4.0,0.0
60002009290,Vintage Hills Elementary,37.6555,-121.8554,584.0,23.0,1,1,25.39130434782609,0.0389575676578683,0.0631805051477668,-4.0,0.0
60002009682,Pleasanton Middle,37.6547,-121.8839,1042.0,52.0,2,1,20.03846153846154,0.0695623120614767,0.0495020311885729,-4.0,0.0
60002109291,Sunol Glen Elementary,37.593889,-121.885035,262.0,12.0,1,1,21.83333333333333,0.0174406949548947,0.0540885860306643,-4.0,0.0
60002200374,Mendota Continuation High,36.754982,-120.390303,33.0,2.0,3,4,16.5,0.0021383227530905,0.0404599659284497,-4.0,0.0
60002200395,Mendota High,36.748115,-120.378616,1006.0,44.0,3,1,22.863636363636363,0.0671566989642499,0.0567213876413195,322.0,0.13961456102783726
60002207970,Mendota Community Day,36.754982,-120.390303,2.0,1.0,3,4,2.0,6.682258603407952e-05,0.0034071550255536,-4.0,0.0
60002209292,McCabe Elementary,36.759553,-120.387228,960.0,37.0,1,1,25.945945945945947,0.0640828600066822,0.0645978175790782,-4.0,0.0
60002209293,Mendota Junior High,36.748064,-120.382764,560.0,25.0,2,1,22.4,0.0373538255930504,0.0555366269165247,-4.0,0.0
60002209294,Washington Elementary,36.755285,-120.383232,385.0,20.0,1,1,19.25,0.0256598730370865,0.0474872231686541,-4.0,0.0
60002213773,Mendota Elementary,36.766354,-120.381563,857.0,33.0,1,1,25.96969696969697,0.057200133645172,0.0646585101440297,-4.0,0.0
60002503570,Aurelia Pennekamp Elementary,33.8788,-118.389,452.0,20.0,1,1,22.6,0.0301369863013698,0.0560477001703577,-4.0,0.0
60002503573,Grand View Elementary,33.8944,-118.4126,498.0,22.0,1,1,22.63636363636364,0.0332108252589375,0.0561406225801455,-4.0,0.0
60002503575,Meadows Avenue Elementary,33.8889,-118.3911,397.0,17.0,1,1,23.352941176470587,0.0264617440694954,0.0579717406553762,-4.0,0.0
60002503576,Pacific Elementary,33.8895,-118.4028,518.0,22.0,1,1,23.545454545454547,0.0345472769796191,0.0584636828248412,-4.0,0.0
60002505922,Opal Robinson Elementary,33.8779,-118.4043,261.0,12.0,1,1,21.75,0.0173738723688606,0.0538756388415673,-4.0,0.0
60002506328,Mira Costa High,33.8747,-118.3894,2448.0,98.0,3,1,24.97959183673469,0.1635148680253925,0.0621284288843305,1372.0,0.5892933618843683
60002507535,Manhattan Beach Middle,33.8896,-118.3837,1249.0,55.0,2,1,22.70909090909091,0.0833945873705312,0.0563264673997212,-4.0,0.0
60002604544,Frazier Mountain High,34.799712,-118.891466,254.0,12.0,3,1,21.166666666666668,0.0169061142666221,0.0523850085178875,131.0,0.057815845824411134
60002609485,El Tejon Elementary,34.873258,-118.887523,186.0,9.0,2,1,20.666666666666668,0.0123621784163047,0.0511073253833049,-4.0,0.0
60002609486,Frazier Park Elementary,34.822548,-118.939602,244.0,12.0,1,1,20.33333333333333,0.0162378884062813,0.0502555366269165,-4.0,0.0
60002702451,Tuscany Hills Elementary,33.6862,-117.289,636.0,30.0,1,1,21.2,0.0424323421316404,0.0524701873935264,-4.0,0.0
60002702452,Donald Graham Elementary,33.6059,-117.257,446.0,23.0,1,1,19.39130434782609,0.0297360507851653,0.0478483075327753,-4.0,0.0
60002705011,David A. Brown Middle,33.5916,-117.2762,1005.0,42.0,2,1,23.928571428571427,0.0670898763782158,0.0594426867851058,-4.0,0.0
60002707605,William Collier Elementary,33.6166,-117.301,693.0,30.0,1,1,23.1,0.046241229535583,0.0573253833049403,-4.0,0.0
60002709488,Ortega High,33.6817,-117.336,455.0,26.0,3,4,17.5,0.0303374540594721,0.043015332197615,-4.0,0.0
60002709489,Elsinore High,33.6241,-117.2788,2105.0,89.0,3,1,23.651685393258425,0.1405947210157033,0.0587351415500641,839.0,0.36102783725910065
60002709490,Elsinore Elementary,33.6724,-117.3323,494.0,25.0,1,1,19.76,0.0329435349148012,0.0487904599659284,-4.0,0.0
60002709491,Machado Elementary,33.6835,-117.3759,583.0,27.0,1,1,21.59259259259259,0.0388907450718342,0.0534734052621616,-4.0,0.0
60002709492,Wildomar Elementary,33.603,-117.2723,570.0,14.0,1,1,40.71428571428572,0.0380220514533912,0.1023363348746653,-4.0,0.0
60002709493,Elsinore Middle,33.6727,-117.3403,919.0,40.0,2,1,22.975,0.061343133979285,0.0570059625212947,-4.0,0.0
60002709496,Terra Cotta Middle,33.694,-117.3928,1057.0,44.0,2,1,24.022727272727277,0.0705646508519879,0.0596832894533065,-4.0,0.0
60002709497,Railroad Canyon Elementary,33.6644,-117.3092,784.0,38.0,1,1,20.63157894736842,0.0523220848646842,0.0510176634089482,-4.0,0.0
60002709498,Withrow Elementary,33.6832,-117.3956,649.0,28.0,1,1,23.178571428571427,0.0433010357500835,0.0575261620832319,-4.0,0.0
60002710280,Temescal Canyon High,33.7033,-117.3479,2161.0,91.0,3,1,23.747252747252748,0.1443367858336117,0.0589793511428945,850.0,0.3657387580299786
60002710281,Luiseno,33.725,-117.4245,822.0,38.0,1,1,21.63157894736842,0.0548613431339792,0.0535730296781135,-4.0,0.0
60002710352,Rice Canyon Elementary,33.6979,-117.4015,607.0,32.0,1,1,18.96875,0.0404944871366521,0.0467685264054514,-4.0,0.0
60002710587,Cottonwood Canyon Elementary,33.6582,-117.2567,782.0,35.0,1,1,22.34285714285714,0.0521884396926161,0.0553906059868581,-4.0,0.0
60002710588,Canyon Lake Middle,33.6594,-117.2537,934.0,40.0,2,1,23.35,0.0623454727697961,0.0579642248722316,-4.0,0.0
60002711036,Lakeside High,33.6693,-117.3827,1761.0,77.0,3,1,22.87012987012987,0.1176077514199799,0.0567379809287816,593.0,0.2556745182012848
60002711037,Ronald Reagan Elementary,33.606,-117.242,560.0,25.0,1,1,22.4,0.0373538255930504,0.0555366269165247,-4.0,0.0
60002712001,Earl Warren Elementary,33.6961,-117.3173,827.0,35.0,1,1,23.62857142857143,0.0551954560641496,0.0586760769043563,-4.0,0.0
60002712094,Keith McCarthy Academy,33.682637,-117.335312,608.0,16.0,3,4,38.0,0.0405613097226862,0.0954003407155025,-4.0,0.0
60002712772,Lakeland Village,33.6278,-117.3249,842.0,43.0,1,1,19.58139534883721,0.0561977948546608,0.048334059664831,-4.0,0.0
60002714467,Alberhill Elementary,33.709375,-117.381866,378.0,19.0,1,1,19.894736842105264,0.0251921149348479,0.049134761947458,0.0,0.0017130620985010706
60002803647,Vail Ranch Middle,33.4818,-117.0772,834.0,36.0,2,1,23.166666666666668,0.0556632141663882,0.057495741056218,-4.0,0.0
60002805012,Paloma Elementary,33.5006,-117.1055,496.0,20.0,1,1,24.8,0.0330771800868693,0.0616695059625213,-4.0,0.0
60002806276,Pauba Valley Elementary,33.4722,-117.0807,539.0,22.0,1,1,24.5,0.0359505512863347,0.0609028960817717,-4.0,0.0
60002807222,Chaparral High,33.5384,-117.1475,2973.0,107.0,3,1,27.785046728971963,0.1985967256932843,0.0692973936856183,998.0,0.4291220556745182
60002807223,Vintage Hills Elementary,33.5084,-117.0994,518.0,21.0,1,1,24.666666666666668,0.0345472769796191,0.0613287904599659,-4.0,0.0
60002808270,Helen Hunt Jackson Elementary,33.4601,-117.0909,416.0,16.0,1,1,26.0,0.027731373204143,0.0647359454855196,-4.0,0.0
60002808271,Abby Reinke Elementary,33.492,-117.0873,614.0,25.0,1,1,24.56,0.0409622452388907,0.0610562180579216,-4.0,0.0
60002808272,James L. Day Middle,33.5274,-117.1452,919.0,39.0,2,1,23.56410256410257,0.061343133979285,0.0585113353426811,-4.0,0.0
60002809499,Temecula Valley High,33.5022,-117.1181,2925.0,107.0,3,1,27.33644859813084,0.1953892415636485,0.0681510611536563,827.0,0.35588865096359745
60002809500,Rancho Vista High,33.4877,-117.1041,202.0,15.0,3,4,13.466666666666669,0.0134313397928499,0.0327086882453151,-4.0,0.0
60002809501,Temecula Middle,33.5033,-117.0967,974.0,39.0,2,1,24.97435897435897,0.0650183762111593,0.0621150570043244,-4.0,0.0
60002809502,Vail Elementary,33.5031,-117.1364,483.0,22.0,1,1,21.954545454545453,0.0322084864684263,0.0543983273966238,-4.0,0.0
60002809503,Rancho Elementary,33.5266,-117.1133,429.0,16.0,1,1,26.8125,0.028600066822586,0.0668121805792163,-4.0,0.0
60002809505,Margarita Middle,33.5168,-117.1286,779.0,36.0,2,1,21.63888888888889,0.0519879719345138,0.0535917092561044,-4.0,0.0
60002809506,Temecula Elementary,33.5107,-117.1417,528.0,22.0,1,1,24.0,0.0352155028399599,0.0596252129471891,-4.0,0.0
60002809684,Nicolas Valley Elementary,33.546466,-117.125722,705.0,25.0,1,1,28.2,0.0470431005679919,0.0703577512776831,-4.0,0.0
60002810282,Red Hawk Elementary,33.4687,-117.0993,520.0,22.0,1,1,23.63636363636364,0.0346809221516872,0.0586959888493108,-4.0,0.0
60002810353,Ysabel Barnett Elementary,33.5407,-117.1534,727.0,31.0,1,1,23.451612903225808,0.0485131974607417,0.0582238830576468,-4.0,0.0
60002810589,Susan H. Nelson,33.4877,-117.1041,338.0,10.0,3,4,33.8,0.0225192114934847,0.0846678023850085,-4.0,0.0
60002811038,Great Oak High,33.4527,-117.0922,3082.0,115.0,3,1,26.8,0.205880387570999,0.0667802385008518,1011.0,0.4346895074946467
60002811039,Alamos Elementary,33.5635,-117.1106,852.0,34.0,1,1,25.058823529411764,0.0568660207150016,0.0623308948792464,-4.0,0.0
60002811040,Bella Vista Middle,33.5623,-117.1053,1365.0,51.0,2,1,26.764705882352946,0.0911460073504844,0.0666900491031165,-4.0,0.0
60002811041,Crowne Hill Elementary,33.4972,-117.0754,495.0,23.0,1,1,21.52173913043478,0.0330103575008352,0.05329234871491,-4.0,0.0
60002811042,Susan La Vorgna Elementary,33.6048,-117.1042,809.0,30.0,1,1,26.966666666666665,0.0539926495155362,0.067206132879046,-4.0,0.0
60002811043,Tony Tobin Elementary,33.4695,-117.0682,734.0,30.0,1,1,24.466666666666665,0.0489809555629802,0.0608177172061328,-4.0,0.0
60002811170,French Valley Elementary,33.5888,-117.0958,870.0,35.0,1,1,24.857142857142858,0.0580688272636151,0.0618155268921878,-4.0,0.0
60002811187,Erle Stanley Gardner Middle,33.4695,-117.1096,1042.0,43.0,2,1,24.232558139534884,0.0695623120614767,0.0602194841725763,-4.0,0.0
60002811838,Temecula Luiseno Elementary,33.464,-117.1077,757.0,30.0,1,1,25.23333333333333,0.0505178750417641,0.0627768313458262,-4.0,0.0
60002814529,Home INstead INnovation Academy,33.606647,-117.084609,620.0,23.0,1,4,26.956521739130437,0.0413631807550952,0.0671802088734167,0.0,0.0017130620985010706
60002903649,Thompson Middle,33.562608,-117.233824,1533.0,60.0,2,1,25.55,0.1023722018042098,0.0635860306643952,-4.0,0.0
60002906282,Tovashal Elementary,33.593448,-117.201574,713.0,30.0,1,1,23.766666666666666,0.0475776812562646,0.0590289608177172,-4.0,0.0
60002908565,Cole Canyon Elementary,33.574915,-117.247079,1033.0,39.0,1,1,26.487179487179485,0.06896090878717,0.0659808675140872,-4.0,0.0
60002909507,Murrieta Elementary,33.5569,-117.213,912.0,33.0,1,1,27.63636363636364,0.0608753758770464,0.0689174539259718,-4.0,0.0
60002909508,Avaxat Elementary,33.5852,-117.1893,705.0,34.0,1,1,20.735294117647054,0.0470431005679919,0.051282693656679,-4.0,0.0
60002909509,Alta Murrieta Elementary,33.5668,-117.1689,814.0,35.0,1,1,23.257142857142856,0.0543267624457066,0.0577269408615234,-4.0,0.0
